human_time,timestamp,speed_ms
2026-02-18 21:20:50.313,1771417250.313182,0.007122002940972778
2026-02-18 21:20:50.563,1771417250.563278,0.017077461613281407
2026-02-18 21:20:50.813,1771417250.813041,0.02078397902911009
2026-02-18 21:20:51.063,1771417251.063093,0.039763400233671545
2026-02-18 21:20:51.313,1771417251.313115,0.07808315355170581
2026-02-18 21:20:51.563,1771417251.563019,0.12214387891867684
2026-02-18 21:20:51.813,1771417251.813051,0.18045854753998453
2026-02-18 21:20:52.063,1771417252.063361,0.23863933381004923
2026-02-18 21:20:52.313,1771417252.313666,0.29920629564555473
2026-02-18 21:20:52.563,1771417252.563212,0.3633324850842063
2026-02-18 21:20:52.813,1771417252.813262,0.4412779530799292
2026-02-18 21:20:53.063,1771417253.063963,0.5319551374738073
2026-02-18 21:20:53.313,1771417253.313727,0.6491824878704648
2026-02-18 21:20:53.563,1771417253.56365,0.7629539006034448
2026-02-18 21:20:53.814,1771417253.814903,0.9045156036247199
2026-02-18 21:20:54.062,1771417254.062699,1.015207329231517
2026-02-18 21:20:54.312,1771417254.312847,1.1286607849816859
2026-02-18 21:20:54.563,1771417254.563599,1.225379201434447
2026-02-18 21:20:54.813,1771417254.813643,1.3016156508978027
2026-02-18 21:20:55.063,1771417255.063638,1.3577874491021396
2026-02-18 21:20:55.313,1771417255.313665,1.422841595963458
2026-02-18 21:20:55.563,1771417255.563345,1.4983337995880335
2026-02-18 21:20:55.813,1771417255.813568,1.5952738836454947
2026-02-18 21:20:56.063,1771417256.06348,1.692714337296286
2026-02-18 21:20:56.313,1771417256.313552,1.801408258198989
2026-02-18 21:20:56.563,1771417256.56334,1.915267107538535
2026-02-18 21:20:56.813,1771417256.813719,2.027544355605483
2026-02-18 21:20:57.063,1771417257.063977,2.12140478799554
2026-02-18 21:20:57.314,1771417257.314326,2.2035033261609387
2026-02-18 21:20:57.563,1771417257.563335,2.2747361000435866
2026-02-18 21:20:57.813,1771417257.813282,2.323360310742387
2026-02-18 21:20:58.063,1771417258.063095,2.376365768934713
2026-02-18 21:20:58.313,1771417258.313204,2.409551400976911
2026-02-18 21:20:58.562,1771417258.562821,2.4325405452507622
2026-02-18 21:20:58.813,1771417258.813804,2.4650018592183445
2026-02-18 21:20:59.064,1771417259.064809,2.4980086920933537
2026-02-18 21:20:59.314,1771417259.314936,2.5173758919589524
2026-02-18 21:20:59.564,1771417259.564935,2.5245244994711995
2026-02-18 21:20:59.814,1771417259.814921,2.536154074111462
2026-02-18 21:21:00.063,1771417260.063172,2.5420147163984295
2026-02-18 21:21:00.313,1771417260.313366,2.5360090607583707
2026-02-18 21:21:00.563,1771417260.563583,2.543508319902398
2026-02-18 21:21:00.813,1771417260.813698,2.5547892107174675
2026-02-18 21:21:01.064,1771417261.064304,2.5709344084604693
2026-02-18 21:21:01.314,1771417261.314375,2.569531824831659
2026-02-18 21:21:01.564,1771417261.564149,2.582729000701915
2026-02-18 21:21:01.814,1771417261.814125,2.5861652572331026
2026-02-18 21:21:02.063,1771417262.063985,2.5824073619409083
2026-02-18 21:21:02.314,1771417262.314017,2.5877232927445997
2026-02-18 21:21:02.563,1771417262.563796,2.593784101172858
2026-02-18 21:21:02.813,1771417262.813189,2.599760429785169
2026-02-18 21:21:03.063,1771417263.063369,2.6142581871145283
2026-02-18 21:21:03.313,1771417263.313713,2.6239627020211764
2026-02-18 21:21:03.565,1771417263.565087,2.631726811633504
2026-02-18 21:21:03.813,1771417263.813378,2.639930836270415
2026-02-18 21:21:04.063,1771417264.063165,2.658517126160066
2026-02-18 21:21:04.313,1771417264.313207,2.6666165973667963
2026-02-18 21:21:04.563,1771417264.563508,2.669208916220704
2026-02-18 21:21:04.813,1771417264.81308,2.667500645672116
2026-02-18 21:21:05.063,1771417265.063273,2.669601204934975
2026-02-18 21:21:05.313,1771417265.313091,2.6619238589240957
2026-02-18 21:21:05.563,1771417265.56331,2.6571553233497944
2026-02-18 21:21:05.813,1771417265.813447,2.651144517434236
2026-02-18 21:21:06.063,1771417266.063226,2.6381889747257197
2026-02-18 21:21:06.313,1771417266.313243,2.6429677972972785
2026-02-18 21:21:06.563,1771417266.563034,2.645399774166444
2026-02-18 21:21:06.813,1771417266.813232,2.647345845372979
2026-02-18 21:21:07.063,1771417267.063567,2.653701900705192
2026-02-18 21:21:07.313,1771417267.313907,2.65192987929698
2026-02-18 21:21:07.563,1771417267.563901,2.677571904920534
2026-02-18 21:21:07.813,1771417267.813303,2.687103721312219
2026-02-18 21:21:08.063,1771417268.063525,2.6795586576675636
2026-02-18 21:21:08.313,1771417268.313336,2.688693609908059
2026-02-18 21:21:08.563,1771417268.563416,2.690845659304055
2026-02-18 21:21:08.813,1771417268.813494,2.6885021383949934
2026-02-18 21:21:09.062,1771417269.062906,2.680677323905485
2026-02-18 21:21:09.313,1771417269.313658,2.68526974428607
2026-02-18 21:21:09.564,1771417269.564093,2.674547813939096
2026-02-18 21:21:09.814,1771417269.81418,2.676694747337823
2026-02-18 21:21:10.062,1771417270.062753,2.658628877722158
2026-02-18 21:21:10.313,1771417270.313014,2.648184044749555
2026-02-18 21:21:10.563,1771417270.563078,2.6544587401270867
2026-02-18 21:21:10.813,1771417270.813206,2.6396337362052282
2026-02-18 21:21:11.063,1771417271.063273,2.6584439042197556
2026-02-18 21:21:11.313,1771417271.313379,2.6774396698728564
2026-02-18 21:21:11.563,1771417271.563034,2.684094341710994
2026-02-18 21:21:11.812,1771417271.812937,2.6861955760317904
2026-02-18 21:21:12.063,1771417272.063165,2.68437257322665
2026-02-18 21:21:12.312,1771417272.312664,2.686418647098553
2026-02-18 21:21:12.562,1771417272.562795,2.6944488818878938
2026-02-18 21:21:12.813,1771417272.813348,2.702130893443089
2026-02-18 21:21:13.063,1771417273.063109,2.7043453088545037
2026-02-18 21:21:13.313,1771417273.313429,2.711677766370963
2026-02-18 21:21:13.563,1771417273.563176,2.7294807863552015
2026-02-18 21:21:13.812,1771417273.81295,2.741114727407887
2026-02-18 21:21:14.063,1771417274.063762,2.737556550849417
2026-02-18 21:21:14.313,1771417274.313533,2.7416967806607597
2026-02-18 21:21:14.563,1771417274.563505,2.7364450969617127
2026-02-18 21:21:14.813,1771417274.813628,2.7704815404306995
2026-02-18 21:21:15.063,1771417275.06368,2.7736709861905426
2026-02-18 21:21:15.313,1771417275.313894,2.8035468613812693
2026-02-18 21:21:15.563,1771417275.563168,2.826908854168086
2026-02-18 21:21:15.813,1771417275.813349,2.860037737264318
2026-02-18 21:21:16.063,1771417276.063248,2.9078977443112617
2026-02-18 21:21:16.313,1771417276.313343,2.9540588762000426
2026-02-18 21:21:16.565,1771417276.565402,2.998097905295466
2026-02-18 21:21:16.815,1771417276.815212,3.054242431160444
2026-02-18 21:21:17.064,1771417277.064965,3.093013492520298
2026-02-18 21:21:17.313,1771417277.313195,3.1334702586925873
2026-02-18 21:21:17.563,1771417277.563246,3.157062398343879
2026-02-18 21:21:17.813,1771417277.813127,3.193915675561121
2026-02-18 21:21:18.063,1771417278.063112,3.2222774593643537
2026-02-18 21:21:18.312,1771417278.312902,3.2520388315075577
2026-02-18 21:21:18.563,1771417278.563522,3.2961038448118387
2026-02-18 21:21:18.813,1771417278.81311,3.320480373856752
2026-02-18 21:21:19.063,1771417279.06321,3.342167114215486
2026-02-18 21:21:19.314,1771417279.314268,3.3643807305274356
2026-02-18 21:21:19.563,1771417279.563617,3.378893107542609
2026-02-18 21:21:19.813,1771417279.813721,3.386712461601535
2026-02-18 21:21:20.063,1771417280.063394,3.407068228310012
2026-02-18 21:21:20.314,1771417280.314059,3.4080414724411217
2026-02-18 21:21:20.564,1771417280.564058,3.405869191312859
2026-02-18 21:21:20.813,1771417280.813406,3.397039532052463
2026-02-18 21:21:21.063,1771417281.063492,3.366659392163429
2026-02-18 21:21:21.313,1771417281.313956,3.3220284612719424
2026-02-18 21:21:21.563,1771417281.56379,3.277459273904105
2026-02-18 21:21:21.813,1771417281.813736,3.2251487242203383
2026-02-18 21:21:22.063,1771417282.063388,3.182410090181364
2026-02-18 21:21:22.313,1771417282.313539,3.1213446212200266
2026-02-18 21:21:22.563,1771417282.563457,3.075480555008344
2026-02-18 21:21:22.813,1771417282.813962,3.0227020860155145
2026-02-18 21:21:23.064,1771417283.064061,2.9666098082479353
2026-02-18 21:21:23.313,1771417283.313248,2.9258921828829796
2026-02-18 21:21:23.563,1771417283.563254,2.879647487346901
2026-02-18 21:21:23.813,1771417283.813244,2.8264595959349648
2026-02-18 21:21:24.063,1771417284.063448,2.7831524116505064
2026-02-18 21:21:24.313,1771417284.313761,2.7341890076538067
2026-02-18 21:21:24.563,1771417284.563217,2.644840892395192
2026-02-18 21:21:24.813,1771417284.813468,2.613426878247957
2026-02-18 21:21:25.063,1771417285.063075,2.547181947286781
2026-02-18 21:21:25.313,1771417285.313031,2.4752918674570026
2026-02-18 21:21:25.563,1771417285.563137,2.4260716396032698
2026-02-18 21:21:25.813,1771417285.813424,2.278209850078521
2026-02-18 21:21:26.062,1771417286.06296,2.244622036217638
2026-02-18 21:21:26.313,1771417286.313767,2.1855055089642743
2026-02-18 21:21:26.563,1771417286.563369,2.1446065252406705
2026-02-18 21:21:26.813,1771417286.813822,2.0737427108979842
2026-02-18 21:21:27.063,1771417287.063672,2.0433735432942264
2026-02-18 21:21:27.313,1771417287.313209,1.9965594998590925
2026-02-18 21:21:27.563,1771417287.563239,1.963773970916444
2026-02-18 21:21:27.813,1771417287.813671,1.9209913527492204
2026-02-18 21:21:28.063,1771417288.063659,1.8990109996021998
2026-02-18 21:21:28.313,1771417288.313723,1.8587352816169833
2026-02-18 21:21:28.563,1771417288.563685,1.8155994133934312
2026-02-18 21:21:28.813,1771417288.813815,1.7929173177126458
2026-02-18 21:21:29.063,1771417289.063239,1.8622573095082744
2026-02-18 21:21:29.313,1771417289.313598,1.8941070377587184
2026-02-18 21:21:29.563,1771417289.563714,1.95069551784507
2026-02-18 21:21:29.813,1771417289.813657,2.0137380136080303
2026-02-18 21:21:30.063,1771417290.063405,2.1003246758068412
2026-02-18 21:21:30.313,1771417290.313921,2.189256611229925
2026-02-18 21:21:30.563,1771417290.563547,2.267210204305148
2026-02-18 21:21:30.813,1771417290.813769,2.336265302754626
2026-02-18 21:21:31.063,1771417291.063561,2.4012567472271336
2026-02-18 21:21:31.313,1771417291.313524,2.4472956468298284
2026-02-18 21:21:31.563,1771417291.563494,2.45829857314898
2026-02-18 21:21:31.813,1771417291.813241,2.472736481777406
2026-02-18 21:21:32.064,1771417292.064877,2.4746500375130047
2026-02-18 21:21:32.314,1771417292.31492,2.479107839102572
2026-02-18 21:21:32.564,1771417292.564666,2.4961044198728457
2026-02-18 21:21:32.813,1771417292.813189,2.490559717506146
2026-02-18 21:21:33.063,1771417293.06305,2.4993334602319432
2026-02-18 21:21:33.313,1771417293.313322,2.5229805983034845
2026-02-18 21:21:33.563,1771417293.563731,2.543609915023454
2026-02-18 21:21:33.813,1771417293.813334,2.5762475461410563
2026-02-18 21:21:34.063,1771417294.06302,2.6117095791887115
2026-02-18 21:21:34.313,1771417294.313153,2.6149734796614386
2026-02-18 21:21:34.563,1771417294.563248,2.6196046245586526
2026-02-18 21:21:34.813,1771417294.813171,2.6212895351492005
2026-02-18 21:21:35.063,1771417295.063161,2.601931789838556
2026-02-18 21:21:35.313,1771417295.313066,2.585117137709921
2026-02-18 21:21:35.563,1771417295.563062,2.5787172616561063
2026-02-18 21:21:35.813,1771417295.813107,2.577675623506975
2026-02-18 21:21:36.063,1771417296.063123,2.5969543388484806
2026-02-18 21:21:36.313,1771417296.313037,2.6330800743067195
2026-02-18 21:21:36.563,1771417296.56319,2.677330273910646
2026-02-18 21:21:36.813,1771417296.813199,2.7160322838596547
2026-02-18 21:21:37.063,1771417297.063296,2.7481589395415784
2026-02-18 21:21:37.313,1771417297.313214,2.776592849688948
2026-02-18 21:21:37.563,1771417297.563194,2.783570594018344
2026-02-18 21:21:37.813,1771417297.813037,2.7775685744583987
2026-02-18 21:21:38.063,1771417298.063067,2.7646958647976465
2026-02-18 21:21:38.313,1771417298.313069,2.7440008352465375
2026-02-18 21:21:38.562,1771417298.562956,2.7242752104872463
2026-02-18 21:21:38.813,1771417298.81357,2.6992140705355854
2026-02-18 21:21:39.063,1771417299.063673,2.6743379083950427
2026-02-18 21:21:39.313,1771417299.313464,2.6673550225366682
2026-02-18 21:21:39.563,1771417299.56364,2.648127214818255
2026-02-18 21:21:39.813,1771417299.813931,2.644834246513707
2026-02-18 21:21:40.063,1771417300.063067,2.6448360140718354
2026-02-18 21:21:40.313,1771417300.313086,2.638429785821257
2026-02-18 21:21:40.563,1771417300.563774,2.633068918379606
2026-02-18 21:21:40.813,1771417300.813469,2.652378211452301
2026-02-18 21:21:41.063,1771417301.063426,2.6739244383131564
2026-02-18 21:21:41.313,1771417301.313783,2.7065281887467605
2026-02-18 21:21:41.563,1771417301.56318,2.736450529371794
2026-02-18 21:21:41.812,1771417301.812937,2.7671751917828367
2026-02-18 21:21:42.063,1771417302.06307,2.7758379167057377
2026-02-18 21:21:42.313,1771417302.313112,2.7992912159667616
2026-02-18 21:21:42.563,1771417302.563465,2.8313382043665016
2026-02-18 21:21:42.813,1771417302.813498,2.8529769273590104
2026-02-18 21:21:43.063,1771417303.063406,2.885108852104527
2026-02-18 21:21:43.313,1771417303.313916,2.899494839036741
2026-02-18 21:21:43.563,1771417303.563399,2.918481835122296
2026-02-18 21:21:43.813,1771417303.813286,2.9187535353010596
2026-02-18 21:21:44.063,1771417304.06355,2.9376715081427243
2026-02-18 21:21:44.313,1771417304.313179,2.952864454702437
2026-02-18 21:21:44.563,1771417304.563215,2.9575888446679244
2026-02-18 21:21:44.813,1771417304.813569,2.9653167565305623
2026-02-18 21:21:45.063,1771417305.063251,2.9609662555353835
2026-02-18 21:21:45.313,1771417305.313069,2.9760907471958515
2026-02-18 21:21:45.563,1771417305.563134,2.97519421891769
2026-02-18 21:21:45.813,1771417305.813652,2.980925568938488
2026-02-18 21:21:46.063,1771417306.063298,2.9634818467325803
2026-02-18 21:21:46.313,1771417306.313131,2.9505199299282365
2026-02-18 21:21:46.564,1771417306.564643,2.958806983311419
2026-02-18 21:21:46.815,1771417306.815161,2.961884594688866
2026-02-18 21:21:47.063,1771417307.063795,2.963960936215125
2026-02-18 21:21:47.314,1771417307.314557,2.9769484618442497
2026-02-18 21:21:47.563,1771417307.563037,2.994351724236111
2026-02-18 21:21:47.813,1771417307.813308,3.0104196190385397
2026-02-18 21:21:48.063,1771417308.06305,3.0353633649529623
2026-02-18 21:21:48.312,1771417308.312973,3.0546025993734998
2026-02-18 21:21:48.563,1771417308.563056,3.0843191827111878
2026-02-18 21:21:48.813,1771417308.813531,3.105665536892568
2026-02-18 21:21:49.063,1771417309.063732,3.135978358189213
2026-02-18 21:21:49.313,1771417309.313245,3.171028418616961
2026-02-18 21:21:49.563,1771417309.563014,3.1933449134495873
2026-02-18 21:21:49.813,1771417309.81365,3.210582710199315
2026-02-18 21:21:50.063,1771417310.063354,3.231944117701632
2026-02-18 21:21:50.314,1771417310.314605,3.2629533289516055
2026-02-18 21:21:50.563,1771417310.563745,3.2897008723710526
2026-02-18 21:21:50.813,1771417310.813377,3.305976555467665
2026-02-18 21:21:51.063,1771417311.063119,3.3213299456611862
2026-02-18 21:21:51.313,1771417311.313722,3.340661512052089
2026-02-18 21:21:51.563,1771417311.563862,3.3538173913987297
2026-02-18 21:21:51.813,1771417311.813517,3.345510901690076
2026-02-18 21:21:52.063,1771417312.063659,3.330559672847051
2026-02-18 21:21:52.313,1771417312.313945,3.315519893477907
2026-02-18 21:21:52.563,1771417312.563453,3.2983538637712218
2026-02-18 21:21:52.813,1771417312.813629,3.2800151373613926
2026-02-18 21:21:53.063,1771417313.063797,3.2499498431436735
2026-02-18 21:21:53.314,1771417313.314275,3.2258981971018477
2026-02-18 21:21:53.563,1771417313.563823,3.191335154309915
2026-02-18 21:21:53.814,1771417313.814117,3.1578633533180374
2026-02-18 21:21:54.063,1771417314.063593,3.124042514239705
2026-02-18 21:21:54.314,1771417314.314392,3.092869891560567
2026-02-18 21:21:54.564,1771417314.564701,3.0545135070174227
2026-02-18 21:21:54.814,1771417314.814883,3.014655967961992
2026-02-18 21:21:55.064,1771417315.06462,2.985891230477714
2026-02-18 21:21:55.313,1771417315.313228,2.9618500233242946
2026-02-18 21:21:55.563,1771417315.563543,2.9355370163687096
2026-02-18 21:21:55.813,1771417315.813171,2.9259247714613874
2026-02-18 21:21:56.063,1771417316.063325,2.909983247018766
2026-02-18 21:21:56.313,1771417316.31313,2.883515824043012
2026-02-18 21:21:56.563,1771417316.563142,2.8516378144755903
2026-02-18 21:21:56.812,1771417316.812844,2.8393725372829
2026-02-18 21:21:57.063,1771417317.063576,2.825678433216864
2026-02-18 21:21:57.313,1771417317.313008,2.803630512562058
2026-02-18 21:21:57.562,1771417317.562994,2.784829962331129
2026-02-18 21:21:57.813,1771417317.813115,2.769425981409554
2026-02-18 21:21:58.062,1771417318.06296,2.7568850745713744
2026-02-18 21:21:58.313,1771417318.313084,2.7281334308414458
2026-02-18 21:21:58.563,1771417318.563139,2.708512739118149
2026-02-18 21:21:58.813,1771417318.813386,2.692415118822508
2026-02-18 21:21:59.063,1771417319.063128,2.6884537674196567
2026-02-18 21:21:59.313,1771417319.313607,2.6703111628348504
2026-02-18 21:21:59.563,1771417319.563014,2.6552556292885763
2026-02-18 21:21:59.812,1771417319.812942,2.655909601234792
2026-02-18 21:22:00.063,1771417320.063237,2.648190484908028
2026-02-18 21:22:00.313,1771417320.313184,2.6063798888047884
2026-02-18 21:22:00.563,1771417320.563008,2.585238054562412
2026-02-18 21:22:00.813,1771417320.813254,2.590931824357378
2026-02-18 21:22:01.063,1771417321.063059,2.598215888564053
2026-02-18 21:22:01.313,1771417321.313111,2.650139198171351
2026-02-18 21:22:01.563,1771417321.563232,2.7115183857769396
2026-02-18 21:22:01.813,1771417321.813294,2.7606003939994057
2026-02-18 21:22:02.063,1771417322.063515,2.783586818267991
2026-02-18 21:22:02.313,1771417322.313148,2.773668161370427
2026-02-18 21:22:02.563,1771417322.563364,2.750707980862765
2026-02-18 21:22:02.813,1771417322.813094,2.765596053656223
2026-02-18 21:22:03.063,1771417323.063266,2.7409647752702075
2026-02-18 21:22:03.313,1771417323.313351,2.7535727123563376
2026-02-18 21:22:03.563,1771417323.56363,2.799064299949614
2026-02-18 21:22:03.813,1771417323.813617,2.8013166297693086
2026-02-18 21:22:04.063,1771417324.063595,2.8726767074174484
2026-02-18 21:22:04.313,1771417324.313766,2.7494414877668256
2026-02-18 21:22:04.563,1771417324.563527,2.7593952561037307
2026-02-18 21:22:04.813,1771417324.813361,2.768396642418183
2026-02-18 21:22:05.063,1771417325.063421,2.794685168516606
2026-02-18 21:22:05.313,1771417325.313161,2.7822725159201216
2026-02-18 21:22:05.563,1771417325.563537,2.8044394241243795
2026-02-18 21:22:05.814,1771417325.81479,2.7980187975125324
2026-02-18 21:22:06.064,1771417326.064501,2.800137262734028
2026-02-18 21:22:06.314,1771417326.314991,2.784708142384252
2026-02-18 21:22:06.564,1771417326.564866,2.761812096104503
2026-02-18 21:22:06.815,1771417326.815016,2.722812290304814
2026-02-18 21:22:07.064,1771417327.064706,2.6839079943117223
2026-02-18 21:22:07.314,1771417327.314799,2.62198018770234
2026-02-18 21:22:07.563,1771417327.563664,2.5631592411284085
2026-02-18 21:22:07.814,1771417327.814007,2.4766825831746475
2026-02-18 21:22:08.064,1771417328.064883,2.347269545804847
2026-02-18 21:22:08.314,1771417328.314587,2.2112669949759205
2026-02-18 21:22:08.563,1771417328.563753,2.061554740767299
2026-02-18 21:22:08.813,1771417328.81352,1.90701504826646
2026-02-18 21:22:09.063,1771417329.06345,1.7281637914047023
2026-02-18 21:22:09.313,1771417329.313283,1.547296114462344
2026-02-18 21:22:09.563,1771417329.563794,1.351789028654343
2026-02-18 21:22:09.813,1771417329.813798,1.1641746606842778
2026-02-18 21:22:10.064,1771417330.064128,0.9776122040640881
2026-02-18 21:22:10.314,1771417330.31457,0.7820897632512706
2026-02-18 21:22:10.563,1771417330.563781,0.6256718106010165
2026-02-18 21:22:10.814,1771417330.814811,0.5094131687790857
2026-02-18 21:22:11.064,1771417331.064656,0.4189103924689024
2026-02-18 21:22:11.313,1771417331.313077,0.33512831397512194
2026-02-18 21:22:11.562,1771417331.562952,0.2681026511800976
2026-02-18 21:22:11.813,1771417331.813009,0.21448212094407806
